-31,-27,49,-9,11;38,27,-21,40,-47;19,12,20,-5,-31;-26,22,2,36,-8;-35,43,-31,-12,-13
-41,-43,-4,10,-48;-43,8,-18,7,31;44,-32,6,-42,-41;25,23,40,-20,25;-44,-35,17,-44,34
21,-27,13,-17,8;-26,-44,35,-32,44;19,27,-28,39,47;-35,16,-50,27,-36;-11,17,-4,-23,-36
-43,38,-30,49,-15;-32,32,50,-36,-12;-47,-48,-41,-46,16;17,-14,29,33,-27;29,-28,10,27,-11
49,-9,-17,-17,-3;-7,8,-3,5,-19;-47,-6,50,33,-10;-28,38,37,37,-3;-42,-22,42,40,-5
16,10,-28,-27,0;34,30,-30,-37,50;0,-22,4,25,-3;-15,-34,-33,42,-2;0,-29,13,43,-29
18,-27,-25,-23,18;20,1,-33,-29,-9;28,31,42,35,-32;-38,-7,12,44,-48;8,20,-9,-4,-22
11,-21,16,-15,6;33,11,-7,-24,-4;-18,21,-48,30,0;38,14,1,15,-27;-5,47,39,-40,-11
-15,48,-36,-29,-23;42,-37,16,50,-8;8,-32,16,31,-36;-17,-2,27,50,-43;43,26,31,44,6
-21,47,-47,5,-40;-43,-19,-22,39,0;33,3,-21,-30,46;-15,-31,-50,50,-28;7,49,-18,8,12
-45,-49,50,27,-44;-37,30,-42,-1,29;-49,32,-38,0,38;-44,-29,26,10,-26;34,-8,-50,-32,16
14,-21,-26,-30,42;-1,-36,-2,9,-12;-17,-2,9,-5,41;35,20,-8,-24,-39;-45,-27,0,-5,-31
-6,14,29,-50,20;-40,-2,-9,-42,-35;-36,25,8,7,42;11,26,45,36,20;-27,-2,-6,-29,38
-1,-7,-15,-2,-45;39,-26,24,-9,-33;-50,46,-44,19,16;-35,50,42,-34,11;-6,31,-46,3,-14
-44,22,47,-5,-12;4,-2,4,44,-44;4,-22,-21,12,-5;-10,-48,-39,-18,38;-49,-10,13,-18,-28
33,-13,-24,45,-18;20,-3,-24,-2,3;10,37,20,24,30;32,26,-28,-50,20;10,-36,37,-36,34
34,-47,28,-10,8;-39,-39,-17,-43,-17;11,-37,-15,21,18;-19,-4,-2,41,20;38,41,-13,-17,-25
-47,48,-8,-49,17;38,7,42,-27,-13;45,5,-43,7,29;-5,14,11,28,46;33,-46,11,-5,-31
19,-6,28,13,29;-16,-13,8,-16,7;47,-23,-6,-30,16;-27,-49,-47,-40,-33;-8,-17,28,-35,44
27,26,43,-40,-18;-49,40,-1,41,32;-3,44,6,-3,31;-47,-44,-25,-5,29;-49,-13,-6,-45,-35
-42,20,2,24,27;46,25,28,12,13;-16,-31,7,-30,-24;9,-47,-49,-27,36;11,27,-43,-47,-16
31,50,3,-31,-13;-14,37,16,-19,9;-27,-44,50,-25,14;36,6,-7,-20,18;38,50,-34,-50,47
31,-28,-15,48,-24;45,-47,-44,-41,-13;-3,-50,-19,-39,-46;-49,-33,47,32,-8;24,-44,30,13,-41
-12,-41,17,-49,-11;-8,27,-34,32,-17;2,30,-6,13,28;-14,-46,32,-28,34;13,-26,15,-45,-12
-32,6,24,-39,44;-43,-5,16,-32,-9;-9,45,-41,48,42;-26,2,-19,0,27;12,-8,1,10,-6
20,11,-44,15,28;32,-42,9,25,-44;37,-21,-46,-4,3;30,-21,-19,19,7;35,31,-39,7,-13
36,1,30,26,36;-39,-50,19,-10,-31;13,37,7,32,40;5,-2,-1,-32,-49;23,14,-18,-46,9
-36,14,-2,27,-1;-2,-48,39,-26,12;7,45,3,-25,-42;-1,23,33,10,-1;50,24,30,-44,-16
34,43,30,46,-39;44,-48,-11,-16,41;-47,32,-46,13,40;2,8,-14,-31,28;29,12,1,-7,-35
-42,41,-44,5,-38;36,43,-8,21,2;7,44,44,-34,44;-9,-36,46,31,-21;-12,50,31,-44,-50
28,-42,-30,-1,-9;-48,-37,-36,-14,-38;21,-49,44,-7,-41;19,-31,-18,-42,-19;-12,6,19,17,9
-22,-34,4,28,42;-18,5,0,46,19;-23,17,-22,-8,1;-34,-50,-11,14,-37;49,-39,44,27,-44
10,-48,40,-44,-10;27,4,-32,23,-40;-26,45,45,44,-14;-41,-45,3,8,27;36,-43,21,-22,28
2,-40,-8,-50,-25;-21,-19,22,16,-42;-4,-12,-1,-17,23;-45,36,-35,6,34;-23,-29,-13,0,42
31,27,20,44,36;-30,0,5,-41,7;-25,16,31,-39,9;34,-27,40,-27,18;9,-34,42,37,32
42,-19,21,13,11;-9,-24,-8,0,32;38,-47,-43,-2,-24;3,43,-39,-33,3;-23,-36,-35,-28,5
-18,-3,-40,-31,18;40,-35,35,-33,-9;-6,45,-1,43,20;30,-37,50,41,27;27,-30,15,13,9
42,-17,41,-34,-34;-34,-5,-19,20,-48;35,-5,-6,-21,8;-50,23,38,2,28;39,16,-34,-39,8
37,-47,50,-5,-30;-25,50,-8,-21,4;15,-42,8,-33,32;45,33,37,-24,27;-17,45,-36,3,-24
21,47,41,4,-12;-1,-40,-48,-31,-49;-3,-30,1,17,-9;-49,47,-24,-36,44;-22,-38,-27,6,-15
-7,35,50,14,-50;-48,29,14,34,-25;-14,-1,50,50,-48;12,-18,-50,3,29;-4,-40,-46,-1,50
41,-4,46,-6,-3;35,-48,49,18,-31;35,38,-30,-2,21;31,-29,-5,17,-17;-32,30,29,6,-16
-44,-2,-38,8,-9;-35,-4,18,-26,-11;24,-6,7,-43,35;22,-8,40,-14,30;-36,-39,9,38,-28
24,49,39,23,21;29,10,5,-46,25;7,-34,-41,-13,-19;3,-36,34,-44,23;45,-41,-16,-22,-49
22,4,27,-40,-37;-43,43,-23,22,-42;41,25,-30,5,-38;37,23,50,9,-23;50,-29,36,47,8
11,34,-8,-20,20;48,-30,-48,49,42;43,32,15,6,-44;24,-31,-26,-17,32;-17,3,-26,-28,-36
2,11,-16,-31,-13;-44,32,20,-46,-45;0,4,13,14,-20;-8,29,30,31,44;44,-45,-2,28,24
-14,38,40,-17,-18;-40,15,-10,-3,30;34,-43,-5,7,49;21,32,-33,11,-10;-50,-9,-47,-50,13
1,-13,-34,-18,43;3,-33,44,-10,-41;27,-36,-44,48,39;19,38,8,-45,-5;23,-37,-2,46,-8
-50,-4,41,14,39;12,-7,-4,27,26;43,-32,25,-19,-45;-36,29,36,-5,20;49,1,15,-13,46
-15,43,16,-17,6;-32,6,25,-36,-38;13,33,-47,-11,28;9,31,-12,-48,23;28,17,17,-35,24
-23,46,-46,-5,10;-50,-36,35,-46,11;-10,18,-1,-31,-30;8,-29,-35,44,6;0,0,41,23,41
14,7,15,-41,28;13,-46,-37,39,25;-14,-17,32,38,25;35,31,11,27,-10;-4,-6,24,18,-41
49,-29,22,-16,42;40,-20,34,-19,-36;-16,-23,20,43,-4;-4,46,31,-31,-21;12,-32,-33,35,-50
37,-2,29,46,49;-29,5,-49,37,42;-3,-35,29,-33,41;12,-39,-21,-11,27;8,0,34,-15,8
-11,-46,-47,32,18;-45,-7,-15,-14,7;11,-9,-32,-33,30;-46,-38,8,50,-47;-50,35,44,14,15
-31,39,27,17,-42;36,-4,-12,41,40;-24,41,-28,37,-29;-13,-31,10,17,-2;34,47,4,-47,-9
-27,-13,-13,-16,38;-25,-39,-18,38,-7;2,8,-48,-46,-7;-30,13,-9,26,-47;17,-49,-33,-23,6
-25,-24,3,-18,-50;22,-6,-2,38,43;3,42,-49,6,30;14,12,-46,12,38;-33,-41,3,-24,21
8,-34,13,-43,13;3,21,17,-43,14;-5,-13,47,27,-45;25,23,-48,-24,27;-20,19,-9,-21,-27
-50,36,-15,24,-4;14,-39,-7,15,28;21,-42,-30,-13,-3;18,25,15,7,3;19,-23,-14,3,3
38,5,-8,-12,-47;-14,19,-33,-15,-21;-45,-47,-12,27,36;14,13,-17,17,-7;-3,12,22,-41,28
20,-10,36,-26,3;-35,22,-43,-37,-2;-1,27,48,-11,34;-25,-36,-25,-40,1;27,49,-50,-10,5
48,45,31,-13,-9;-28,-5,7,-6,34;7,11,8,42,-45;-26,47,7,24,-16;-2,13,39,48,-39
-7,48,23,-44,-22;-17,8,33,26,44;-49,41,-42,33,-5;3,-23,11,2,-15;-6,40,-37,-49,22
-17,23,20,19,45;-7,31,-11,12,28;-37,18,34,6,-25;-43,32,-36,1,-28;32,-14,5,7,23
-27,-35,-39,-16,-46;-50,40,45,45,9;28,-12,37,37,-50;32,14,-15,-46,-46;-14,17,-40,-39,-26
34,22,13,44,-39;-8,-16,-5,-42,-5;-48,-18,16,-2,29;-39,-45,-19,12,48;47,-41,14,48,-10
40,5,-1,-1,18;-46,-27,-9,28,-28;19,-39,25,-3,14;-20,-25,31,-34,-24;-8,29,-42,-47,-42
-18,-2,-12,34,-36;0,34,49,-48,17;-41,-12,37,-46,-4;42,41,45,-3,-26;43,-36,-10,32,-49
-39,-41,7,-23,-6;-47,8,-29,23,-27;12,-14,19,-15,-6;30,-45,-14,-45,15;-6,-11,-13,18,-11
42,-41,-8,-43,26;-39,17,-23,15,23;24,-22,20,11,-5;32,-23,3,7,28;27,-39,35,49,-36
-7,34,-11,50,-29;2,-5,11,12,18;24,-10,-8,-24,44;-16,-31,18,-11,39;3,25,-50,-4,-12
26,-39,-38,-3,31;17,-15,-22,15,-45;-43,2,-49,18,15;31,-17,-17,-45,28;-47,41,-45,-2,-20
28,37,50,45,15;-37,43,32,-21,7;-31,10,32,43,-45;-37,7,-41,42,39;-47,32,14,-18,50
-8,-26,-31,15,-38;-11,-47,-12,-39,21;-39,46,-39,-9,-44;-6,23,0,48,23;-40,1,-40,2,31
19,23,-15,21,23;7,-25,-14,4,-10;13,-20,-6,42,3;-44,20,-33,31,-11;16,9,25,-40,20
45,11,42,-20,3;-9,-29,33,43,17;45,50,-21,30,-9;-22,43,-13,28,34;-50,-37,19,-10,-11
30,-16,30,-15,-32;6,-4,6,7,-44;-29,-26,-6,10,25;-18,32,-45,9,8;39,2,-47,-20,-44
1,26,34,49,-27;-11,-28,22,-2,15;-5,7,-39,24,34;-32,22,-49,31,34;-30,-13,23,24,35
46,-2,41,35,22;-22,-46,24,-39,14;25,38,-9,-31,49;-9,-31,18,29,-15;33,-5,36,-14,-26
-5,2,-41,-7,-5;-22,30,0,-42,33;38,-34,18,-35,19;-24,13,-3,-4,-44;-20,-7,-39,-30,-27
-25,-3,-30,28,-48;18,-33,25,-30,8;-23,28,-46,5,21;28,42,23,-13,-29;-17,45,47,-35,-30
19,9,1,-28,28;17,-34,3,-3,-18;-19,-20,39,-8,44;-45,-48,-39,-18,-22;-17,-40,46,25,4
46,13,-2,45,32;-25,-2,-4,-29,40;-42,18,42,-9,49;-33,13,42,41,4;2,-11,10,9,-5
44,-49,-20,-22,32;-23,5,-25,-11,-27;-6,30,-36,37,16;-16,-5,-30,7,-27;-30,5,-22,5,-10
-49,41,19,-3,-28;40,24,-9,29,-47;-15,35,-34,16,-22;36,-28,44,31,26;36,35,49,35,21
46,28,-34,35,-29;-38,27,-29,0,46;47,17,-5,-4,-22;37,-1,-34,5,-46;11,26,46,14,33
12,-39,-15,39,14;-6,-50,22,-4,-50;45,31,36,-30,-35;31,-13,0,2,0;-47,5,-28,-19,-3
-2,-5,41,-34,-5;5,19,-32,-9,0;26,7,-34,-22,-2;24,37,-18,-50,46;-14,3,-26,-44,6
49,-5,-48,50,43;11,-42,7,-20,3;-36,25,36,-50,12;10,-37,13,-20,16;9,44,49,-21,20
10,45,-25,44,-14;11,37,-28,-3,-30;10,-14,-49,50,1;-45,-20,15,-5,-25;-27,22,31,-43,3
43,-42,28,-38,36;35,31,44,-18,-46;-17,6,46,35,-19;-49,-43,-19,49,44;-29,42,-18,34,-27
40,-37,9,43,48;48,24,29,28,-25;39,-25,-5,45,46;35,-23,-21,41,-19;-19,-39,16,32,7
-19,41,2,-32,22;27,-8,-8,36,-18;4,-6,-38,-10,-45;8,36,42,10,4;31,-34,6,7,16
16,-20,-24,-27,31;14,35,-34,33,-41;32,-38,18,-23,36;-42,-18,22,8,16;-30,35,23,-20,15
-25,42,-35,-16,14;47,2,39,47,6;32,8,-2,11,-45;-19,4,-1,-19,8;24,23,30,-33,-3
45,-42,24,-38,40;41,-30,5,25,-17;0,10,-4,31,48;13,17,-8,-37,-48;19,-28,-49,33,-45
-12,-38,-18,-8,9;11,41,-14,-15,-16;39,31,29,-50,25;-18,13,47,-19,43;-44,-5,-9,-48,19
-7,-46,-32,33,30;26,-33,-29,23,21;47,43,30,37,36;31,16,-37,-11,-49;42,-29,-12,-33,46
3,-4,34,-33,1;24,11,29,-5,-28;-45,-28,-38,13,-35;-50,-10,-39,11,36;-27,44,-40,-7,-49
16,39,25,39,42;29,-7,21,16,-22;33,-47,45,16,-37;-30,-1,-2,-17,49;14,-34,24,-1,-13
-37,9,4,-5,-22;12,13,-37,45,-29;-6,5,-28,-3,50;1,-24,38,19,11;-28,-42,17,2,5
-27,-12,-36,-23,-7;10,21,27,-35,-4;4,-41,34,30,21;48,-5,-49,31,22;20,25,20,-50,1
-39,50,-20,43,-21;10,-6,-2,21,-20;-2,2,-17,27,39;-19,9,21,30,20;-31,-10,12,-33,-33
-31,-30,-7,22,46;30,-47,-47,4,38;3,-46,-9,39,-4;48,7,34,-15,-31;-36,-26,-8,4,-50
-8,7,-24,15,-33;-25,3,-32,-12,6;43,-9,-42,46,28;25,-30,30,7,-36;20,-49,-34,-33,-8
-4,-32,-11,-18,49;6,42,-9,5,31;40,-1,0,36,38;28,-28,13,14,27;-48,45,-41,1,35
-40,6,-18,24,38;-7,-17,-50,26,-6;-25,39,-22,7,32;-22,-19,41,7,-40;34,4,0,-16,42
-24,-33,13,32,23;-28,35,-6,-30,21;18,-9,-6,20,43;-9,-11,-27,39,-32;2,-30,-30,13,10
8,-14,11,5,-44;-18,-15,31,-38,47;26,-33,-34,-4,-43;-4,8,35,-48,-50;-41,-45,48,19,32
11,-38,-27,-5,37;37,6,45,-30,16;-46,-10,-28,35,-24;15,-30,49,48,13;33,19,28,16,46
-32,-47,-39,-18,-18;-17,42,23,-30,14;-41,40,23,14,-12;15,42,-33,12,33;-38,-20,5,11,-39
0,-13,-34,28,-35;-37,-27,-10,-5,-24;-14,-18,38,-15,-14;15,45,34,25,42;-34,-10,-9,45,39
41,-35,21,-14,-44;-31,41,-40,-40,38;-34,-36,26,-24,32;22,46,-19,10,9;-11,-5,23,-2,21
15,32,47,47,-25;36,-32,-39,-2,-48;38,45,28,-9,8;19,21,18,-11,-35;-26,-20,36,7,47
-45,46,48,48,-22;-33,-29,-38,-21,-2;44,-9,32,-4,-9;0,21,17,-46,32;-46,-44,-27,13,10
35,-19,31,-49,22;3,-5,41,26,29;-27,-17,-41,7,29;0,-3,6,-13,-12;31,18,34,9,42
-38,13,45,-47,-5;13,40,-12,-36,-13;-10,13,-35,6,-37;-10,36,-48,-18,-26;-17,-49,42,19,24
32,48,-42,26,18;16,44,-25,-23,-50;47,40,48,-21,23;36,44,-22,-48,43;-15,25,32,-3,-7
0,-47,-38,-15,-35;-47,-39,4,-3,16;35,-17,-36,-10,8;20,-31,24,-9,28;0,45,-27,15,24
6,-31,-17,-2,-49;33,-4,-1,31,14;7,34,-14,-18,13;46,-22,15,19,30;-26,14,33,-39,27
9,40,-47,-49,17;12,-19,21,-35,12;-7,-42,-23,-3,-16;-14,-28,23,6,-41;-42,34,-20,-46,-3
-15,20,21,-12,-5;28,-14,-15,46,35;44,8,25,-16,-27;-46,-9,13,-6,-42;-38,-41,11,-50,26
14,-8,15,-28,43;6,-50,5,-30,-20;30,10,35,-47,15;-5,38,-25,-30,-45;-44,-13,-26,14,-12
-7,28,37,46,-31;-5,-22,43,-18,40;2,34,49,-43,24;10,13,21,-31,-49;26,36,42,-50,-47
34,-44,-13,36,-28;-34,-39,-14,22,-28;20,-48,31,-28,-24;16,38,31,-13,45;20,10,-4,-41,37
40,-11,1,-27,-34;-9,-46,15,31,-21;13,-11,30,38,-35;40,42,-28,-27,46;-46,-2,8,-1,-37
39,10,39,29,24;23,-29,-36,30,-9;7,-28,-8,-45,-7;27,12,-32,1,-3;17,-35,-47,49,42
-22,30,-37,-21,21;-4,10,12,24,-35;30,0,-37,43,-30;-16,-23,-5,-50,14;37,-15,50,-17,13
-45,24,47,4,45;-3,-26,47,-47,41;-21,43,24,-2,-21;-49,-47,-42,31,21;-3,37,22,-44,-38
2,-22,39,40,9;5,-30,7,41,26;11,45,6,-11,0;-3,37,18,-33,40;-45,-11,3,-7,-15
16,33,32,-46,-30;41,27,-12,25,-44;23,-43,32,-23,-21;-40,40,-37,47,46;-16,-50,-48,-34,-4
11,-9,-7,42,32;43,30,-10,-17,33;25,-34,25,17,-4;-40,-38,30,-21,-1;-22,-44,-35,-31,-22
-28,-21,8,-29,6;-45,5,17,18,19;-48,-35,-29,-35,-43;-27,-31,25,-50,-38;24,1,15,-39,-38
50,-8,-6,49,36;37,-17,-48,23,24;-49,29,-45,-50,-28;-34,43,-44,6,20;19,-48,11,34,-37
-44,-31,-35,22,30;43,18,41,-46,-46;-41,-33,36,-40,-24;-10,23,5,3,17;-41,-11,-39,17,-48
48,-17,34,24,21;-29,13,26,33,-45;3,28,9,-1,50;17,-39,26,40,-27;23,-38,32,41,24
-24,31,-48,42,26;42,-42,38,-20,49;-6,-41,-23,-8,25;-14,-2,-43,45,-6;18,-28,-39,-38,35
-41,-28,-43,-12,44;-8,32,-14,-19,24;7,-14,41,11,50;38,-10,37,-47,-37;16,-3,41,47,18
-48,-23,25,-46,45;29,48,-46,-38,-6;6,9,25,-28,20;-11,26,16,31,-44;0,-1,30,-7,-2
-23,45,29,-46,-12;5,48,33,-1,32;-10,39,-11,15,36;-27,4,-1,-8,24;-30,-17,32,24,-26
-22,-26,31,-46,-49;6,19,-42,17,3;-27,-36,-14,-19,12;-36,-12,-34,19,-15;-20,25,18,22,14
32,-18,-2,32,-22;-6,-3,-50,-10,20;-50,-26,-2,38,40;5,-20,4,-39,-17;37,7,2,-19,35
2,9,-33,-15,17;41,17,27,33,1;42,50,42,-10,29;21,11,-27,15,1;-29,10,-36,-26,-24
24,-24,7,20,-23;-22,23,29,-39,40;9,-46,15,2,-19;32,46,-7,-43,-20;-46,32,34,5,35
-26,-27,47,-29,-44;-4,44,-4,18,-45;49,4,10,-32,-35;-43,9,25,17,45;-36,1,17,-17,14
-10,-29,-41,2,15;40,1,-45,5,-26;-31,-33,-31,-48,-38;-23,20,-50,-48,15;-27,49,-32,-13,6
8,-45,10,36,44;-47,9,42,-27,43;41,-38,20,-5,17;20,44,45,37,-50;39,-22,34,17,24
34,-42,-27,-30,-36;-46,8,-21,33,0;-11,-4,-10,35,-44;-16,-40,49,-19,-34;16,-34,36,30,34
20,-8,33,28,22;-37,-34,24,-22,19;-30,4,44,47,-6;-47,10,32,-11,3;47,20,-22,-48,-11
13,-2,24,-18,48;10,28,-10,-41,-18;23,18,-39,2,28;40,-19,-32,10,-36;25,-4,-44,40,-8
6,10,-15,-37,-34;13,35,0,-26,38;49,-3,-4,-29,8;20,36,45,-48,22;7,8,47,-7,-7
-48,34,-38,44,37;-16,35,37,14,26;-48,-2,-13,-20,49;15,23,-27,-15,-46;50,38,-25,23,-8
24,9,-45,29,-24;30,-31,48,-37,26;7,-15,39,-41,32;46,11,34,46,-45;-25,11,-43,-35,6
26,12,-39,1,-15;-47,47,-32,-1,-12;16,-44,22,1,25;-1,8,-31,28,20;-45,1,2,-3,16
28,38,-11,4,20;-1,-41,-2,7,-19;30,-4,-12,-2,-9;-33,-46,-32,-22,-27;10,9,-35,26,-37
30,-23,0,-28,27;22,-7,27,-19,-40;-3,-1,-32,-50,28;-31,-28,-25,-1,39;23,-47,-34,43,-26
-37,-34,-19,-36,47;-27,47,-41,-11,-28;3,-33,7,46,-50;-41,-26,46,33,-9;-15,-9,-33,-45,14
-44,39,41,16,9;45,-50,35,29,17;11,-11,-43,-37,6;48,17,-47,-27,5;28,-37,-49,43,39
-9,43,-10,34,12;3,23,-44,40,-47;-10,50,-7,-25,-33;12,-18,33,-32,-23;-26,-33,34,14,-12
27,3,49,-23,47;-13,42,-41,-27,42;-22,31,33,16,12;42,-32,-1,-37,-3;-47,39,-50,-28,1
-9,-7,25,-33,50;31,0,26,-24,-40;-34,17,-29,7,46;-2,-21,17,-19,-14;17,27,41,-10,2
-22,30,2,37,15;22,-1,19,-5,-2;8,38,5,37,-21;-23,-3,-26,49,-30;-25,45,-8,12,31
-42,-18,-15,36,-28;32,28,-43,-16,-9;-8,-7,-46,36,22;-18,-36,-44,-43,14;-31,17,46,-5,49
1,44,-18,34,-21;30,29,32,18,-22;-5,27,49,-2,-41;3,-16,47,-10,-15;14,-30,45,-28,-6
25,21,15,-14,-23;-50,27,41,-6,31;21,43,-1,12,16;-39,-29,-48,15,18;-6,42,-47,-4,-18
16,-32,37,39,4;15,10,43,-33,-23;-7,-17,1,-45,-37;-8,36,-30,20,15;47,-39,50,17,-40
-5,-8,24,22,3;-9,14,43,-49,40;39,-45,40,47,-33;31,41,-24,27,-29;-20,-6,-9,-9,-40
-8,45,3,-14,-18;-8,-13,-9,-14,37;9,-3,20,33,26;11,-11,-34,-3,2;-50,13,9,-3,-29
33,44,-22,48,8;9,-46,-7,11,-12;26,13,46,42,-17;-17,8,21,33,-17;45,-8,25,31,-13
32,49,50,29,-38;-38,-50,37,24,-6;-3,24,-27,-12,-1;-12,-16,29,3,0;-43,-34,19,-7,-29
33,-6,6,-5,-47;-30,21,24,26,-16;-2,-44,-25,33,27;24,-44,-7,29,-14;20,-35,23,34,8
-26,36,-12,4,36;-38,-8,-50,-11,-32;-39,18,-35,-2,28;-44,-26,48,-11,0;22,9,8,5,1
-27,7,6,-37,46;46,-33,-8,36,-30;48,-44,-20,45,-15;25,4,-15,13,12;9,35,29,-21,33
40,-32,-34,43,24;7,29,-26,-34,-19;12,38,37,48,2;-36,25,-50,43,24;-44,42,-50,-15,-49
13,36,-32,40,-3;21,-18,42,-41,7;28,-34,50,-6,11;-23,-30,-24,35,29;13,13,34,-46,17
-36,7,26,-47,-36;8,-7,49,-43,34;-33,13,-22,26,27;-49,-41,-2,20,-7;-2,-30,17,-29,39
-1,16,0,36,20;21,30,29,-8,-39;-48,19,-31,-45,10;-47,-10,-43,44,-48;1,21,-40,-9,50
-5,-46,8,11,35;-43,-4,45,13,7;-38,49,17,18,6;-43,-33,10,44,8;47,-29,18,9,34
40,3,-31,36,-17;-18,15,16,18,18;-19,-39,-8,-7,11;29,22,41,16,41;-17,-31,8,38,-38
16,-28,3,-19,45;18,-36,34,-35,21;20,12,23,-19,-39;30,-31,21,-37,-30;44,34,33,-17,-21
37,20,1,17,38;-29,-27,45,-29,-27;-7,13,49,-23,38;18,-9,-4,23,50;-20,22,-23,22,37
37,-18,41,31,-49;-45,-36,-19,-50,4;22,36,43,-4,37;41,32,7,-12,-1;-24,-50,-12,-40,-28
-27,39,50,25,25;41,-30,-5,-44,-22;-29,-31,20,16,-6;37,6,15,-10,-14;33,-10,24,-46,-10
43,11,37,28,48;-3,-44,25,-21,33;-23,28,35,-42,-1;45,-15,-48,26,-40;43,-24,50,-3,-49
46,-16,-3,42,-4;46,-43,-31,-49,-34;41,-3,-23,-19,42;43,50,-47,-4,47;35,-6,42,-3,-48
5,30,-17,-50,-14;-46,-49,2,29,-27;-32,19,-37,-35,6;-9,43,26,-2,-35;-37,-33,28,23,9
-46,-6,-48,12,7;27,16,-22,-29,40;-46,8,0,8,20;3,3,16,-9,32;-15,21,-19,6,42
10,-11,-11,-7,-42;1,-32,4,26,-37;-10,36,17,47,42;-46,4,-38,-46,-46;-2,-26,50,43,46
9,6,-10,-23,31;-14,35,12,22,-12;0,-26,-22,-24,15;29,25,-28,48,49;-37,44,-10,14,-24
-44,-35,-5,16,15;15,-45,35,32,-1;-49,-4,-41,-50,-13;45,-6,-16,18,-1;10,-29,35,32,-12
-49,-41,33,31,34;43,2,50,46,19;-47,-46,-15,6,-2;-15,-50,-45,40,39;39,-18,46,-38,23
-39,39,-32,-30,-19;-36,41,46,44,-40;-1,9,19,-33,46;-1,36,1,35,-39;2,-47,-21,-18,5
-41,-25,-17,-22,-12;-45,-38,-8,19,-42;-7,23,-5,-5,5;-12,39,34,46,-6;27,4,11,-2,38
38,20,-10,-9,-47;10,-42,-21,9,-10;8,-13,21,48,-47;-5,10,0,1,-27;32,-50,-1,-43,8
-24,-12,-32,45,45;-37,-50,47,36,24;50,-41,-49,-4,-2;17,4,48,45,-31;-41,28,36,17,5
-47,42,-4,4,19;-43,-25,23,-8,-40;30,23,-13,11,9;-20,-24,-35,18,28;-7,6,47,31,24
-1,48,12,6,-34;-34,27,34,36,28;50,-28,-26,50,-18;-49,-47,39,-50,-4;-24,15,9,-26,-27
-38,41,5,32,42;-30,32,-24,37,23;44,46,-3,-15,-30;-6,-14,-4,16,-46;-26,-1,-43,16,-33
-16,-6,-35,-45,39;-4,-2,-29,43,43;14,24,26,-41,-30;-15,-13,39,16,-43;-10,-27,6,5,-22
44,-22,-30,8,-6;28,-26,27,8,-30;5,-19,37,-8,-50;-26,45,-45,-17,-20;44,-20,10,22,-29
-36,13,-48,-14,-37;9,13,16,38,-3;14,32,31,7,7;-21,-34,-40,-36,-34;-37,-31,-16,24,-14
17,-45,27,6,17;-47,17,-29,-39,-36;45,9,3,3,11;-20,-21,-38,-29,-32;17,-11,27,-42,16
-19,38,-50,2,29;9,34,36,-49,27;10,-50,-37,36,15;-22,-17,12,-38,15;-3,-21,-50,-50,-44
-47,-15,-4,-37,7;-34,46,24,39,27;-16,-2,13,-47,38;-40,34,-11,-50,45;28,32,-6,19,30
-50,37,-50,-30,49;41,37,16,10,5;-25,-25,-35,-47,-13;-8,40,0,-30,-2;16,-24,26,5,-8
0,-27,-43,37,44;45,3,31,40,18;-50,-43,45,7,7;13,44,9,-7,-15;7,-39,-45,-40,-27
19,48,25,29,46;34,-25,12,-40,11;32,-4,47,40,-8;-28,-17,-20,49,17;-9,37,-17,25,-36
18,-11,-1,-6,31;-26,10,-41,41,-44;-43,3,-18,10,29;-26,7,-11,33,1;28,-35,-15,-32,35
-35,-21,-46,31,8;18,36,-45,3,-10;29,-13,37,10,6;47,30,33,-41,-12;-34,7,6,37,20
-47,0,-32,-42,-49;6,-20,1,32,-17;-13,-36,-26,-32,-3;11,-14,-40,-37,28;29,-37,-22,37,-15
20,-6,-42,7,-12;50,-8,-34,7,24;-21,-39,-16,49,-23;-9,-5,-5,-49,13;-8,34,38,-17,-23
0,-29,-31,-33,32;5,-2,-13,38,-11;40,-4,-13,34,-34;-18,27,-33,31,-44;-25,-42,-43,6,-30
-29,-14,49,5,-28;-30,-45,-21,-9,-14;-2,43,-7,8,-39;-45,-47,-45,0,-7;30,-5,45,-15,22
-12,-22,-26,-29,-18;-9,41,-23,-5,-31;38,-1,-9,-12,12;-37,1,15,27,-27;0,35,3,49,-8
-47,25,-32,46,24;13,49,-34,-16,9;35,-27,-6,3,-32;-19,36,40,-24,-42;9,49,-36,-20,-22
26,3,-22,-12,43;-20,47,-4,22,28;10,-29,-17,-36,40;35,-1,46,-23,-28;21,-17,48,-46,17
-23,-20,40,21,21;-42,3,47,-44,-35;-6,-20,-7,-35,-8;32,-19,34,17,-42;-40,-28,-39,-27,-44
-42,15,24,14,19;0,-46,-14,-28,-15;27,-35,13,23,41;-48,-9,-5,-26,-24;1,29,-35,-7,30
22,-7,33,-42,-25;27,-8,7,16,-50;27,17,-5,-48,-6;-22,-29,27,-8,-33;-26,-33,0,-25,-37
-25,-49,37,47,39;-7,16,22,29,-19;13,-28,30,14,-30;18,-33,36,0,-2;32,7,33,-15,-13
-28,46,21,-26,42;-1,-10,22,49,-42;-10,22,33,-12,16;26,47,33,47,-43;-21,37,32,31,19
2,14,3,-6,-11;10,-18,2,41,40;-8,21,12,38,27;18,18,28,40,-44;1,7,7,-36,37
